"scenario","scenario_label","true_b2","true_b5","optimal_x","n","n_reps","cmv_prop","same_source","rho_m_x","rho_m_y","rho_m_w","asymmetric","measurement_profile","prop_sig_X2_tmgt","prop_sig_X2W_tmgt","prop_sig_X2_quadratic","mean_b_X2_tmgt","mean_b_X2W_tmgt","type1_rate_X2","type2_rate_X2","type1_rate_X2W","type2_rate_X2W","power_X2","mean_r2_tmgt","mean_r2_linear"
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,200,1000,0.5,TRUE,0.3,0.3,0.3,FALSE,"default",0.283,0.062,0.289,-0.0713628271891877,0.00134268945741834,NA,0.717,0.062,NA,0.283,0.101533989772975,0.0825492553729316
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,200,1000,0,FALSE,0.3,0.3,0.3,FALSE,"default",0.993,0.052,0.992,-0.242862523596784,0.00107594272182085,NA,0.007,0.052,NA,0.993,0.321168728312975,0.224572330573584
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,200,1000,0.25,FALSE,0.3,0.3,0.3,FALSE,"default",0.73,0.064,0.757,-0.141581166147947,0.000988976528701819,NA,0.27,0.064,NA,0.73,0.15953799425804,0.118014588911406
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,200,1000,0.5,FALSE,0.3,0.3,0.3,FALSE,"default",0.248,0.054,0.26,-0.0697533339131266,0.00120250549804286,NA,0.752,0.054,NA,0.248,0.0754593406973648,0.0576931638117811
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,200,1000,0.25,TRUE,0.3,0,0,TRUE,"default",0.746,0.076,0.759,-0.143399238670202,0.000378139880776595,NA,0.254,0.076,NA,0.746,0.16351050370022,0.120575645776394
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,200,1000,0.25,TRUE,0.3,0.1,0,TRUE,"default",0.714,0.074,0.73,-0.139296726355726,0.000997970011418982,NA,0.286,0.074,NA,0.714,0.165227005627907,0.123916212380848
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,200,1000,0.5,TRUE,0.3,0,0,TRUE,"default",0.25,0.054,0.259,-0.0678491736352402,0.00146040864221384,NA,0.75,0.054,NA,0.25,0.0748961810454284,0.0565624684973945
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0,TRUE,0,0,0,FALSE,"default",1,0.059,1,-0.243667181994135,-0.000542915380893902,NA,0,0.059,NA,1,0.314835216931566,0.217846431227427
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0.25,TRUE,0,0,0,FALSE,"default",0.93,0.072,0.93,-0.141358654125184,-0.00125335171801154,NA,0.07,0.072,NA,0.93,0.151164696375463,0.112122671623454
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0.5,TRUE,0,0,0,FALSE,"default",0.398,0.063,0.411,-0.0688202201007845,0.00041940723135675,NA,0.602,0.063,NA,0.398,0.0666582851445635,0.0522152350483118
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0,FALSE,0,0,0,FALSE,"default",1,0.047,1,-0.244392596025882,0.000189792998544218,NA,0,0.047,NA,1,0.315731573206375,0.217799516121977
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0.25,FALSE,0,0,0,FALSE,"default",0.903,0.064,0.914,-0.140614563582458,-0.00095763192887351,NA,0.097,0.064,NA,0.903,0.151528405815967,0.112836646179774
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0.5,FALSE,0,0,0,FALSE,"default",0.422,0.057,0.423,-0.0705958844765837,-0.00290454776990725,NA,0.578,0.057,NA,0.422,0.0669154897350336,0.0521956813700884
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0,TRUE,0.3,0.3,0.3,FALSE,"default",1,0.052,1,-0.245756135004682,-0.000268589436277093,NA,0,0.052,NA,1,0.317163876853845,0.218528129726981
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0.25,TRUE,0.3,0.3,0.3,FALSE,"default",0.942,0.069,0.943,-0.140980901083407,-0.000259981852803145,NA,0.058,0.069,NA,0.942,0.167684588153984,0.129369587153628
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0.5,TRUE,0.3,0.3,0.3,FALSE,"default",0.384,0.066,0.404,-0.0686327888803621,-0.0011062283411209,NA,0.616,0.066,NA,0.384,0.0883269517294058,0.0740643238541862
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0,FALSE,0.3,0.3,0.3,FALSE,"default",1,0.048,1,-0.244961851891547,-0.000203407170340263,NA,0,0.048,NA,1,0.314530457442269,0.21609712761107
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0.25,FALSE,0.3,0.3,0.3,FALSE,"default",0.926,0.076,0.931,-0.142437893893474,0.000833153437873075,NA,0.074,0.076,NA,0.926,0.156041974860381,0.116845826355777
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0.5,FALSE,0.3,0.3,0.3,FALSE,"default",0.447,0.059,0.467,-0.0744555898143767,-0.0016004613507695,NA,0.553,0.059,NA,0.447,0.0662480419884362,0.0507152650511427
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0.25,TRUE,0.3,0,0,TRUE,"default",0.908,0.061,0.913,-0.138977920390464,-0.00283832731853521,NA,0.092,0.061,NA,0.908,0.151642970551806,0.113978302418929
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0.25,TRUE,0.3,0.1,0,TRUE,"default",0.921,0.08,0.928,-0.141460533872166,6.09767099014182e-06,NA,0.079,0.08,NA,0.921,0.157211894522017,0.118010773683791
"ideal_tmgt","Ideal TMGT (strong inverted-U)",-0.25,0,1,340,1000,0.5,TRUE,0.3,0,0,TRUE,"default",0.396,0.059,0.41,-0.0697530942620834,0.000542420652863803,NA,0.604,0.059,NA,0.396,0.0659079129242022,0.0513403968979966
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0,TRUE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.338,0.058,0.351,-0.111267836666549,-0.00404505196073062,NA,0.662,0.058,NA,0.338,0.0382316059727817,0.0156840679528271
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0.25,TRUE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.171,0.047,0.179,-0.0613444307025814,0.00091454799837272,NA,0.829,0.047,NA,0.171,0.030410398659287,0.0154678310175186
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0.5,TRUE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.09,0.057,0.103,-0.0387148847937415,0.00133638383227147,NA,0.91,0.057,NA,0.09,0.0275479517424713,0.0150068274677266
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0,FALSE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.339,0.059,0.35,-0.111331632512389,-0.00069824574252855,NA,0.661,0.059,NA,0.339,0.0387040315389142,0.0154666155990078
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0.25,FALSE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.173,0.048,0.162,-0.0596980741605356,0.00214997056307601,NA,0.827,0.048,NA,0.173,0.0304232505290032,0.0154937600240711
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0.5,FALSE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.096,0.054,0.1,-0.0362145287320034,0.00248308078067538,NA,0.904,0.054,NA,0.096,0.0284517232849342,0.0158448163648093
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0,TRUE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.33,0.062,0.339,-0.112726166062924,-0.00192222535353402,NA,0.67,0.062,NA,0.33,0.0388131971072648,0.0161778503036604
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0.25,TRUE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.201,0.056,0.222,-0.0647304589093017,-0.000735377909396454,NA,0.799,0.056,NA,0.201,0.0344552019706397,0.0180391810241627
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0.5,TRUE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.119,0.04,0.123,-0.0406147835856739,-0.000896625041681618,NA,0.881,0.04,NA,0.119,0.0330935689749853,0.0202265981109214
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0,FALSE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.349,0.077,0.361,-0.114186684272618,-0.00269243821114281,NA,0.651,0.077,NA,0.349,0.0392039489945284,0.0155265578380803
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0.25,FALSE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.165,0.057,0.183,-0.0614745474736971,-0.00152998807887615,NA,0.835,0.057,NA,0.165,0.0313574816883192,0.0156008790149127
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0.5,FALSE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.107,0.048,0.114,-0.0397083344028055,-3.54655259085259e-05,NA,0.893,0.048,NA,0.107,0.0281337316967626,0.0148149039293181
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0.25,TRUE,0.3,0,0,TRUE,"Grant (4-item, alpha ~ .85)",0.185,0.053,0.192,-0.0618013043971851,-0.00698449136035743,NA,0.815,0.053,NA,0.185,0.0315218118274594,0.0155213458374923
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0.25,TRUE,0.3,0.1,0,TRUE,"Grant (4-item, alpha ~ .85)",0.187,0.056,0.189,-0.0625026952603625,-0.000250763012439874,NA,0.813,0.056,NA,0.187,0.0312937327817994,0.0155690698201776
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,200,1000,0.5,TRUE,0.3,0,0,TRUE,"Grant (4-item, alpha ~ .85)",0.119,0.058,0.125,-0.0378014066161207,-0.000858850622776328,NA,0.881,0.058,NA,0.119,0.0291888530960251,0.0160925621479625
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0,TRUE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.497,0.056,0.519,-0.108993169152428,-0.00228313777930632,NA,0.503,0.056,NA,0.497,0.0273466392870935,0.00910053813183101
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.25,TRUE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.247,0.055,0.253,-0.0597980623778397,-0.00221247049635748,NA,0.753,0.055,NA,0.247,0.0197915122751715,0.00880705549174511
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.5,TRUE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.148,0.056,0.162,-0.0384223073602769,0.000806187254985016,NA,0.852,0.056,NA,0.148,0.0177185635373889,0.00918359758152101
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0,FALSE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.556,0.057,0.567,-0.11476361507266,-0.000910082497136242,NA,0.444,0.057,NA,0.556,0.0285353714111828,0.00910949818842213
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.25,FALSE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.249,0.052,0.261,-0.0596067435136551,-0.00137948411592999,NA,0.751,0.052,NA,0.249,0.0198652158483851,0.00896242405380324
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.5,FALSE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.172,0.048,0.177,-0.0391144977141112,0.00160452517175925,NA,0.828,0.048,NA,0.172,0.0178731034017019,0.00898257759468324
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0,TRUE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.517,0.058,0.525,-0.110368306219308,-0.000282661526748328,NA,0.483,0.058,NA,0.517,0.0275543740575789,0.0092255821198814
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.25,TRUE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.249,0.053,0.268,-0.0615732088372457,-0.000150957585289166,NA,0.751,0.053,NA,0.249,0.0217808230846231,0.0108204584444
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.5,TRUE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.158,0.055,0.155,-0.0387412730687092,-0.00106319633687145,NA,0.842,0.055,NA,0.158,0.0225816195094243,0.013940076300654
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0,FALSE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.551,0.049,0.556,-0.11255070383538,-0.00360905542849732,NA,0.449,0.049,NA,0.551,0.0275320860359976,0.00931745851185502
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.25,FALSE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.255,0.048,0.265,-0.0627424074605825,0.000242811084012671,NA,0.745,0.048,NA,0.255,0.0205204350514968,0.00950400679215358
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.5,FALSE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.16,0.056,0.16,-0.0393523936124702,0.00212736188805423,NA,0.84,0.056,NA,0.16,0.0177911965477335,0.00917714010997907
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.25,TRUE,0.3,0,0,TRUE,"Grant (4-item, alpha ~ .85)",0.276,0.05,0.283,-0.0604910125240159,0.00146772661358052,NA,0.724,0.05,NA,0.276,0.0204847702143136,0.00905609040431458
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.25,TRUE,0.3,0.1,0,TRUE,"Grant (4-item, alpha ~ .85)",0.26,0.048,0.263,-0.0610105947795503,0.000754529271327682,NA,0.74,0.048,NA,0.26,0.0201894037187886,0.00913330387393043
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.5,TRUE,0.3,0,0,TRUE,"Grant (4-item, alpha ~ .85)",0.147,0.059,0.148,-0.0395535622783849,0.00036182813997049,NA,0.853,0.059,NA,0.147,0.017212428532459,0.00869606453402604
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0,TRUE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.06,0.055,0.054,-0.00175293971740539,1.09217651780041e-05,0.06,NA,0.055,NA,NA,0.0642214870553003,0.0544472390907582
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0.25,TRUE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.056,0.057,0.062,0.00330513693003567,0.00571528649292549,0.056,NA,0.057,NA,NA,0.0476680330255431,0.0376204744248629
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0.5,TRUE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.041,0.057,0.04,0.00138473269373344,0.002158664885421,0.041,NA,0.057,NA,NA,0.0409063744659391,0.0310093941084169
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0,FALSE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.049,0.053,0.053,0.000676285098119102,0.0040889110936277,0.049,NA,0.053,NA,NA,0.0662635472140867,0.0566543443289647
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0.25,FALSE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.045,0.053,0.046,0.00260419818326273,-0.0059830859115848,0.045,NA,0.053,NA,NA,0.0483966277549752,0.0378785299344639
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0.5,FALSE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.055,0.047,0.061,-0.00043846973182831,0.00113214665380309,0.055,NA,0.047,NA,NA,0.0386635134834487,0.0284037619289219
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0,TRUE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.05,0.051,0.05,0.00232953323582748,-0.00132429886311732,0.05,NA,0.051,NA,NA,0.0645891252096694,0.0548489935570198
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0.25,TRUE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.05,0.041,0.05,-0.00115725348910358,0.00272710383623604,0.05,NA,0.041,NA,NA,0.0570111158164697,0.0474036955555266
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0.5,TRUE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.054,0.055,0.048,0.00111341689568587,0.000187321716893972,0.054,NA,0.055,NA,NA,0.0547472723049703,0.0449475613400761
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0,FALSE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.058,0.041,0.056,0.00432709512907201,0.000144859460406306,0.058,NA,0.041,NA,NA,0.0650607683642469,0.0554283088570159
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0.25,FALSE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.047,0.058,0.049,0.00169165047984635,0.0023653380313772,0.047,NA,0.058,NA,NA,0.0471434124800515,0.0368081105516624
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0.5,FALSE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.05,0.05,0.052,0.000599602334472915,0.00122371419017307,0.05,NA,0.05,NA,NA,0.0388299057236027,0.0290085607710837
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0.25,TRUE,0.3,0,0,TRUE,"Grant (4-item, alpha ~ .85)",0.057,0.049,0.054,-0.00485574539746802,-0.00143924471316052,0.057,NA,0.049,NA,NA,0.049367569456669,0.0394649663395069
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0.25,TRUE,0.3,0.1,0,TRUE,"Grant (4-item, alpha ~ .85)",0.059,0.06,0.052,-0.000801105547609032,-0.000879323453048634,0.059,NA,0.06,NA,NA,0.0523977334264315,0.0423620085334691
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,200,1000,0.5,TRUE,0.3,0,0,TRUE,"Grant (4-item, alpha ~ .85)",0.051,0.046,0.05,-0.000773550633709908,-0.00272108018129669,0.051,NA,0.046,NA,NA,0.0380539675845944,0.0280631676545664
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0,TRUE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.053,0.059,0.052,0.00115580920542858,0.00537566069690419,0.053,NA,0.059,NA,NA,0.0554488695569988,0.0494382152861899
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0.25,TRUE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.047,0.052,0.051,0.000395104030895688,0.00215310411971667,0.047,NA,0.052,NA,NA,0.0380174155062902,0.0324006365809586
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0.5,TRUE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.048,0.039,0.048,0.00245293124640951,0.00124732992657193,0.048,NA,0.039,NA,NA,0.029354171517957,0.0239886633789387
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0,FALSE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.043,0.052,0.039,0.00180653781074133,0.00408077778364395,0.043,NA,0.052,NA,NA,0.0550403446009923,0.0495838506335813
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0.25,FALSE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.061,0.051,0.058,0.00151744177345572,0.000704448410842994,0.061,NA,0.051,NA,NA,0.0379572869064954,0.0321035964463626
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0.5,FALSE,0,0,0,FALSE,"Grant (4-item, alpha ~ .85)",0.05,0.057,0.052,0.000718356857382602,-6.73310886445199e-05,0.05,NA,0.057,NA,NA,0.028548060368464,0.0228622461696765
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0,TRUE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.061,0.045,0.059,-0.000963847402296908,-0.000899100857536944,0.061,NA,0.045,NA,NA,0.0550777415563758,0.0492475104059522
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0.25,TRUE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.045,0.051,0.05,0.00180042699506087,0.000702944843506239,0.045,NA,0.051,NA,NA,0.0485382937115117,0.0427701788453532
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0.5,TRUE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.056,0.058,0.06,0.000867821125389246,-0.00170211739888312,0.056,NA,0.058,NA,NA,0.0431192756818455,0.0370367911036104
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0,FALSE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.051,0.056,0.054,0.00189029343542683,-0.0024286280344421,0.051,NA,0.056,NA,NA,0.0555867520863058,0.0497961888512485
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0.25,FALSE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.045,0.059,0.044,0.000188423598217189,-0.000826493737728991,0.045,NA,0.059,NA,NA,0.036910000600616,0.0311402513726906
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0.5,FALSE,0.3,0.3,0.3,FALSE,"Grant (4-item, alpha ~ .85)",0.05,0.059,0.051,0.000462706139204496,-0.000714332299543382,0.05,NA,0.059,NA,NA,0.0300080389437039,0.0241149734262556
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0.25,TRUE,0.3,0,0,TRUE,"Grant (4-item, alpha ~ .85)",0.045,0.052,0.05,-0.000711100079991254,-0.00203558794399332,0.045,NA,0.052,NA,NA,0.0376913863372804,0.0316784382026369
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0.25,TRUE,0.3,0.1,0,TRUE,"Grant (4-item, alpha ~ .85)",0.066,0.059,0.06,0.00267143468969594,0.00135727097175893,0.066,NA,0.059,NA,NA,0.0408990532328965,0.0346884145182576
"grant_null","Grant-style null (linear extraversion only)",0,0,NA,340,1000,0.5,TRUE,0.3,0,0,TRUE,"Grant (4-item, alpha ~ .85)",0.059,0.037,0.056,-0.00124210715888834,0.000949304486025257,0.059,NA,0.037,NA,NA,0.0288521727008013,0.023295811201792
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0,TRUE,0,0,0,FALSE,"Coarse (2-item, low reliability)",0.206,0.05,0.212,-0.0546700754177645,-7.92869680575178e-05,NA,0.794,0.05,NA,0.206,0.0190293329309814,0.00937145246407442
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.25,TRUE,0,0,0,FALSE,"Coarse (2-item, low reliability)",0.139,0.051,0.128,-0.0380014490607248,0.00423424129913497,NA,0.861,0.051,NA,0.139,0.0173249553528666,0.00923165552519476
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.5,TRUE,0,0,0,FALSE,"Coarse (2-item, low reliability)",0.1,0.046,0.103,-0.0283853499762894,0.00180262152821925,NA,0.9,0.046,NA,0.1,0.0159009804330358,0.00878245578871306
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0,TRUE,0,0,0,FALSE,"Compressed midrange (poor ambiversion sensitivity)",0.066,0.045,0.066,-0.0339805531253406,0.00401044263469197,NA,0.934,0.045,NA,0.066,0.0153459856885122,0.00899745222744611
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.25,TRUE,0,0,0,FALSE,"Compressed midrange (poor ambiversion sensitivity)",0.04,0.037,0.045,-0.00710039241087609,-0.00360839100812951,NA,0.96,0.037,NA,0.04,0.014704312893965,0.00901486959012249
"grant_ambivert","Grant (2013) ambivert advantage",-0.14,0,0,340,1000,0.5,TRUE,0,0,0,FALSE,"Compressed midrange (poor ambiversion sensitivity)",0.044,0.051,0.047,-0.00563576632780813,0.000317313740308038,NA,0.956,0.051,NA,0.044,0.0146142031902938,0.00874960368487399
